statuses_count,followers_count,friends_count,favourites_count,listed_count,is_default_profile,is_profile_use_background_image,user_age,tweets_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,length_of_name,num_digits_in_name,description_length
27093,33,0,2,53,1,1,1795,15.09359331,0.018384401,0.0,0.001114206,0.029526462,23524.0,15,0,18,0,86
13053,8157,786,2497,132,0,1,3613,3.612787157,2.2576805980000003,0.217547744,0.691115417,0.036534736,10.377862599999998,12,0,12,0,110
26739,10075,3611,21417,169,0,0,3983,6.713281446,2.529500377,0.906603063,5.377102686000001,0.042430329,2.790085849,15,0,10,0,101
114541,31144,1965,9645,436,0,1,4459,25.68759812,6.984525678,0.440681767,2.163041041,0.097779771,15.84936387,12,0,13,0,151
24063,167,30,9,25,0,0,1957,12.29586101,0.085334696,0.015329586,0.004598876,0.012774655,5.566666667000001,8,0,9,0,129
11021,3233,1800,4302,107,1,1,4038,2.729321446,0.800643883,0.44576523,1.0653788999999998,0.026498266,1.796111111,13,0,14,0,146
14147,268377,47683,58152,281,0,1,2864,4.939594972,93.70705307,16.64909218,20.30446927,0.098114525,5.628358115,15,0,8,0,147
8211,24042,1908,15483,126,0,1,4429,1.853917363,5.428313389,0.43079702,3.495822985,0.02844886,12.60062893,13,0,12,0,50
10269,35278,694,25462,426,0,1,4445,2.31023622,7.93655793,0.156130484,5.728233971,0.09583802,50.83285303,7,0,8,0,152
2755,4160,811,41033,83,0,1,3500,0.7871428570000001,1.188571429,0.231714286,11.72371429,0.023714286,5.12946979,11,0,6,0,28
23127,43382,5095,35362,1070,0,1,4661,4.96181077,9.307444754,1.093113066,7.586783952,0.229564471,8.514622179,9,0,10,0,159
10149,1863,793,6594,91,0,1,4407,2.302927161,0.422736555,0.179941003,1.496255956,0.020648968,2.349306431,11,0,13,0,61
14824,2594,753,4196,56,1,1,3392,4.370283019,0.764740566,0.221992925,1.237028302,0.016509434,3.444887118,10,0,15,0,91
7432,4509,1279,3583,99,0,1,3968,1.872983871,1.136340726,0.322328629,0.90297379,0.024949597,3.525410477,11,0,12,0,134
11121,5039,800,6752,41,0,1,3480,3.195689655,1.447988506,0.229885057,1.940229885,0.0117816089999999,6.29875,11,0,12,0,159
48561,62287,16102,36176,626,0,1,4418,10.99162517,14.09846084,3.644635582,8.188320507,0.141693074,3.868277233,12,0,12,0,151
3565,15977,2750,1216,551,0,1,3238,1.1009882640000002,4.934218653,0.849289685,0.375540457,0.17016677,5.809818182000001,7,0,4,0,155
35716,16728,802,5337,476,0,1,4485,7.963433667999999,3.729765886,0.178818283,1.189966555,0.10613155,20.85785536,12,0,13,0,164
7862,66833,1001,384,1603,0,1,3856,2.038900415,17.33220954,0.259595436,0.0995850619999999,0.415715768,66.76623377,9,0,20,0,58
42010,620,0,0,50,0,0,1801,23.32593004,0.3442531929999999,0.0,0.0,0.027762354,23524.0,6,0,6,0,24
10339,8999,1367,11023,64,0,0,4134,2.500967586,2.1768263180000003,0.330672472,2.66642477,0.015481374,6.58302853,11,0,12,0,105
8491,33,0,7,3,0,0,1388,6.117435158999999,0.023775216,0.0,0.005043228,0.002161383,23524.0,7,0,13,0,44
113134,12935,2923,43271,412,0,1,4683,24.15844544,2.7621183,0.624172539,9.240017083,0.087977792,4.425248033,10,0,9,0,122
5324,12335,475,17203,163,1,1,4317,1.233263841,2.857308316,0.110030114,3.984943248,0.037757702,25.96842105,10,0,11,0,147
255174,17724,1887,59545,486,0,1,4409,57.87570878,4.019959173999999,0.427988206,13.50533001,0.110229077,9.392686804,15,0,19,0,157
3051,27,4,1,6,0,0,1582,1.928571429,0.017067004,0.002528445,0.000632111,0.003792668,6.75,13,0,14,0,61
1980,12051,399,113,73,1,1,1295,1.528957529,9.305791506,0.308108108,0.0872586869999999,0.056370656,30.20300752,13,0,20,0,44
13183,9614,427,3314,177,0,1,3527,3.737737454,2.725829317,0.1210660619999999,0.939608733,0.050184293,22.51522248,15,0,15,0,124
4397,76061,0,0,1104,0,1,3549,1.238940547,21.43167089,0.0,0.0,0.311073542,257472.0,11,0,10,0,73
11889,2371,6,0,107,1,1,2519,4.719730052,0.941246526,0.002381898,0.0,0.042477173,395.1666667,12,0,18,0,138
68974,14273,2021,10604,305,1,1,3862,17.85965821,3.695753496,0.523303988,2.745727602,0.078974625,7.062345374,10,0,11,0,135
55515,489567,234,819,6561,0,1,4848,11.45111386,100.9832921,0.048267327,0.168935644,1.353341584,2092.166667,11,0,12,0,131
3441,26,1,9,2,0,0,1570,2.191719745,0.01656051,0.000636943,0.005732484,0.001273885,26.0,13,0,17,0,72
2296,2590,379,1206,59,1,1,3871,0.593128391,0.669077758,0.097907517,0.311547404,0.01524154,6.833773087000001,13,0,14,0,75
10010,161910,233,810,1271,0,1,4638,2.15825787,34.90944373,0.050237171,0.174644243,0.274040535,694.8927039,11,0,11,0,104
7713,723,0,0,9,1,1,1656,4.6576086960000005,0.4365942029999999,0.0,0.0,0.005434783,23524.0,14,0,13,0,79
16405,19507,2148,12927,50,0,1,4243,3.866368136,4.597454631000001,0.5062455810000001,3.046665095,0.011784115,9.081471136,10,0,19,0,14
1869,541,476,1904,8,1,1,1764,1.05952381,0.306689342,0.26984127,1.079365079,0.004535147,1.136554622,14,0,19,0,159
27574,117488,1059,965,2407,0,1,4334,6.362251961,27.10844485,0.244347024,0.222658053,0.555376096,110.9423985,9,0,9,0,158
784,6053,217,9780,62,0,1,3715,0.211036339,1.629340511,0.058411844,2.632570659,0.016689098,27.89400922,10,0,5,0,0
147080,14346,998,8944,944,0,1,4294,34.25244527,3.340940848,0.2324173269999999,2.082906381,0.2198416389999999,14.3747495,9,0,9,0,93
2840,9138,1687,3815,281,0,1,3118,0.910840282,2.930724824,0.541051956,1.223540731,0.090121873,5.416716064,12,0,11,0,149
17450,7073,3072,14804,206,0,0,4292,4.065703635,1.647949674,0.715750233,3.449207829,0.047996272,2.302408854,15,0,16,0,152
1598,1407,9,54,20,0,0,975,1.638974359,1.443076923,0.009230769,0.055384615,0.020512821,156.33333330000002,14,0,24,0,136
10483,65985,958,2487,1285,0,0,1635,6.411620795,40.35779817,0.585932722,1.5211009169999998,0.7859327220000001,68.87787056,13,0,18,0,149
5011,6109,1,0,230,1,1,1937,2.586990191,3.153846154,0.000516262,0.0,0.11874032,6109.0,15,0,11,0,69
119347,61232,4187,721,1175,0,1,4632,25.76575993,13.2193437,0.903929188,0.155656304,0.253670121,14.62431335,8,1,9,1,120
2184,28904,3,242,64,0,0,1439,1.517720639,20.08617095,0.002084781,0.168172342,0.04447533,9634.666667,14,0,14,0,48
5595,3810,196,2391,82,0,1,3163,1.768890294,1.20455264,0.061966488,0.7559279170000001,0.025924755,19.43877551,13,0,13,0,153
1296,18046,1852,2400,586,0,0,4449,0.291301416,4.056192403,0.41627332,0.539447067,0.131714992,9.744060475,10,0,16,0,158
22016,6748,2491,10603,239,0,1,3773,5.835144447,1.788497217,0.6602173339999999,2.8102305860000003,0.063344818,2.708952228,12,0,16,0,127
181279,333862,4412,2526,2152,0,1,4437,40.85620915,75.24498535,0.994365562,0.569303584,0.485012396,75.67135086,13,0,13,0,100
21891,3639,3283,4589,135,0,0,3871,5.655127874,0.940067166,0.8481012659999999,1.185481788,0.034874709,1.108437405,15,0,15,0,159
10462,34011,4767,25468,489,0,1,4432,2.360559567,7.673962094,1.075586643,5.746389892000001,0.110333935,7.134675897,7,0,11,0,142
3202,2428,1001,8149,112,0,1,4320,0.741203704,0.5620370370000001,0.231712963,1.886342593,0.025925926,2.425574426,9,0,10,0,135
7017,175,1,0,38,1,1,1843,3.807379273,0.09495388,0.000542594,0.0,0.020618557,175.0,13,0,13,0,85
4446,8,0,0,3,0,0,1250,3.5568,0.0064,0.0,0.0,0.0024,23524.0,11,0,9,0,133
215302,13,4,0,7,1,1,2134,100.891284,0.006091846,0.001874414,0.0,0.003280225,3.25,13,1,17,1,97
3996,5081,423,7973,88,0,1,3634,1.09961475,1.398183819,0.11640066,2.194001101,0.02421574,12.01182033,12,0,13,0,83
7963,4262,1125,5401,173,0,1,4064,1.959399606,1.048720472,0.276820866,1.32898622,0.042568898,3.788444444,12,0,17,0,160
41184,81822,8902,52312,1003,1,1,4415,9.32819932,18.53272933,2.016308041,11.84869762,0.227180068,9.191417659,14,0,14,0,72
14522,7,0,0,1,1,1,1292,11.23993808,0.0054179569999999,0.0,0.0,0.000773994,23524.0,15,0,17,0,28
656,62,0,0,1,1,1,989,0.663296259,0.062689585,0.0,0.0,0.001011122,23524.0,14,0,25,0,108
6926,96,1,0,31,1,1,1982,3.49445005,0.048435923,0.000504541,0.0,0.015640767,96.0,11,0,12,0,69
56175,32378,11154,73287,595,0,1,4388,12.80195989,7.378760255,2.541932543,16.70168642,0.135597083,2.902815134,14,0,9,0,160
15532,4000,1112,2465,137,0,1,4092,3.795698925,0.977517107,0.271749756,0.602394917,0.033479961,3.597122302,15,0,15,0,111
3902,22,8,0,1,1,1,1384,2.819364162,0.015895954,0.005780347,0.0,0.000722543,2.75,13,0,15,0,85
6090,877991,1132,12023,743,0,1,3321,1.833785005,264.3754893,0.340861186,3.620295092,0.223727793,775.610424,10,0,12,0,159
11078,2,1,0,1,0,0,861,12.86643438,0.00232288,0.00116144,0.0,0.00116144,2.0,15,0,10,0,82
51270,22204,3842,2893,463,0,0,3855,13.29961089,5.759792477,0.996627756,0.750453956,0.1201037609999999,5.779281623999999,12,0,17,0,158
11180,16724,3049,4206,312,0,1,3297,3.39096148,5.0724901430000005,0.924780103,1.275705187,0.094631483,5.485077073999999,12,0,20,0,135
12229,7174,623,5278,232,0,1,5086,2.404443571,1.410538734,0.122493118,1.037750688,0.045615415,11.515248800000002,10,0,12,0,154
114116,6496,346,85593,231,0,1,4377,26.07173863,1.484121544,0.079049577,19.55517478,0.052775874,18.77456647,13,0,21,0,136
42445,11886,591,13515,278,0,1,4430,9.581264108,2.683069977,0.133408578,3.050790068,0.06275395,20.11167513,12,0,13,0,91
17072,53786,3897,7659,602,0,1,4075,4.189447853,13.199018400000002,0.956319018,1.879509202,0.147730061,13.8018989,15,0,20,0,159
6765,24440,660,59997,449,0,1,3329,2.032141784,7.341544007,0.198257735,18.02252929,0.134875338,37.03030303,10,0,3,0,143
24997,92358,3318,984,1308,0,1,4515,5.536434109,20.45581395,0.734883721,0.2179401989999999,0.289700997,27.83544304,7,0,20,0,148
26267,633969,1509,10632,6527,1,1,4356,6.030073462000001,145.53925619999998,0.346418733,2.44077135,1.498393021,420.12524850000005,10,0,8,0,136
43177,65612,2468,20671,2432,0,0,3844,11.23231009,17.06867846,0.642039542,5.377471384,0.632674298,26.58508914,15,0,15,0,109
12481,249704,1699,9418,2124,0,1,4654,2.681779115,53.65363128,0.365062312,2.023635582,0.456381607,146.9711595,9,0,10,0,0
1986,595,2,0,5,0,0,1470,1.351020408,0.404761905,0.001360544,0.0,0.003401361,297.5,13,0,13,0,148
11081,15104,3121,18044,375,0,1,4335,2.556170704,3.484198385,0.719953864,4.162399077,0.08650519,4.839474527,12,0,7,0,139
3887,2244,1919,525,132,0,1,4748,0.8186604890000001,0.472620051,0.404170177,0.110572873,0.027801179,1.169359041,15,0,16,0,134
24011,5973,685,4765,158,1,1,4375,5.4882285710000005,1.3652571430000002,0.156571429,1.089142857,0.036114286,8.719708029,12,0,16,0,133
287945,1219521,973,2980,24264,0,1,4612,62.43386817,264.4234605,0.210971379,0.6461405029999999,5.261058109,1253.361768,13,0,15,0,75
3951,24,1,0,31,0,0,1600,2.469375,0.015,0.000625,0.0,0.019375,24.0,13,0,16,0,89
3338,3484,1610,848,238,1,1,4012,0.832003988,0.8683948159999999,0.401296112,0.211365902,0.059322034,2.163975155,10,0,10,0,160
1760,2046,747,1642,49,0,1,4552,0.386643234,0.449472759,0.164103691,0.360720562,0.0107644989999999,2.738955823,10,0,14,0,118
17751,82682,1559,1935,359,1,1,3893,4.559722579,21.23863344,0.4004623679999999,0.49704598,0.092216799,53.03527903,8,0,16,0,151
29044,3600,3776,61159,55,0,1,3920,7.409183672999999,0.918367347,0.963265306,15.60178571,0.014030612,0.953389831,11,0,12,0,115
10176,2208,3513,9417,113,0,1,4375,2.325942857,0.504685714,0.8029714290000001,2.152457143,0.025828571,0.62852263,14,0,15,0,156
19274,2033,1892,13163,78,0,1,4466,4.315718764,0.455217197,0.42364532,2.947380206,0.017465293,1.074524313,12,0,14,0,155
49978,4889,2382,8607,254,0,1,4438,11.261379,1.101622352,0.5367282560000001,1.939387111,0.057232988,2.05247691,11,0,22,0,143
7438,22,0,2,8,1,1,1623,4.582871226,0.013555145,0.0,0.001232286,0.004929144,23524.0,10,0,12,0,149
14554,5494,729,22242,63,1,1,4026,3.615002484,1.364629906,0.181073025,5.524590164,0.015648286,7.536351166,11,0,12,0,159
15655,2970,1035,6571,142,0,0,2842,5.508444757,1.045038705,0.364180155,2.312104152,0.049964814,2.869565217,13,0,13,0,126
166128,287805,319,305,3315,0,1,4470,37.16510067,64.38590604,0.071364653,0.068232662,0.741610738,902.2100313,15,0,16,0,122
4973,2896,923,3374,118,1,1,3863,1.2873414440000002,0.749676417,0.238933471,0.873414445,0.030546208,3.1375948,11,0,11,0,73
614,1709,351,831,14,1,1,4307,0.142558625,0.3967959139999999,0.08149524,0.192941723,0.003250522,4.868945869,15,2,12,0,108
1692,313436,700,868,659,0,1,4154,0.407318247,75.45402022,0.168512277,0.208955224,0.158642273,447.7657143,11,0,12,0,0
49953,1833,784,35051,39,0,1,4512,11.07114362,0.40625,0.173758865,7.76839539,0.008643617,2.338010204,8,2,15,0,100
3345,715,24,7,68,0,0,1519,2.202106649,0.470704411,0.015799868,0.004608295,0.044766294,29.79166667,10,0,15,0,97
29679,96906,1302,22194,147,0,1,4024,7.375497018,24.08200795,0.323558648,5.515407555,0.036530815,74.42857143,11,0,12,0,97
37819,57419,0,7,564,0,0,2237,16.90612427,25.66785874,0.0,0.003129191,0.25212338,23524.0,12,0,12,0,137
33640,23043,905,12731,762,1,1,4576,7.351398601,5.035620628999999,0.1977709789999999,2.7821241260000003,0.166520979,25.46187845,9,0,14,0,125
15271,11304,482,7739,197,1,1,4325,3.530867052,2.613641618,0.111445087,1.7893641619999998,0.045549133,23.45228216,9,0,26,0,159
7342,2,0,0,3,1,1,1610,4.560248447,0.001242236,0.0,0.0,0.001863354,23524.0,13,0,19,0,81
1259,21384,1183,22597,82,0,1,3782,0.332892649,5.654151242999999,0.3127974619999999,5.974881015,0.02168165,18.07607777,14,0,19,0,111
11852,9355,8954,16688,301,0,1,4708,2.517417162,1.987043331,1.901869159,3.544604928,0.06393373,1.044784454,12,0,13,0,160
18998,2325,1136,23011,57,1,1,4444,4.274977498,0.523177318,0.255625563,5.177992799,0.012826283,2.04665493,11,0,9,0,158
7067,56886,296,27463,896,0,1,3956,1.786400404,14.37967644,0.074823054,6.942113246,0.226491405,192.1824324,11,0,17,0,69
27376,39147,1903,9997,2156,0,1,4807,5.695028084,8.143748700000002,0.395881007,2.079675473,0.448512586,20.57120336,14,0,15,0,82
1164,4856,259,28,238,0,1,4751,0.245001052,1.02210061,0.054514839,0.005893496,0.050094717,18.74903475,10,0,11,0,123
38194,27313,4449,22744,187,0,0,3884,9.833676622,7.032183316,1.145468589,5.855818744,0.048146241,6.139132388999999,9,0,20,0,122
10848,138309,5550,1680,2015,0,1,4381,2.476146998,31.57018945,1.266834056,0.3834740929999999,0.459940653,24.92054054,10,0,17,0,157
30270,5939,1150,19589,82,0,1,4431,6.83141503,1.340329497,0.2595350939999999,4.420898217,0.018505981,5.164347826,10,0,12,0,149
11348,274722,5557,51486,1862,1,1,4261,2.663224595,64.47359775,1.304153954,12.08307909,0.4369866229999999,49.43710635,8,0,13,0,160
18629,3694,1365,8361,127,0,1,4440,4.195720721,0.8319819820000001,0.307432432,1.883108108,0.0286036039999999,2.706227106,10,1,12,0,121
1207,7107,1388,258,167,1,1,4100,0.2943902439999999,1.733414634,0.338536585,0.062926829,0.040731707,5.120317003,13,0,14,0,131
704,7897,2686,8121,282,1,1,3478,0.202415181,2.270557792,0.772282921,2.334962622,0.081081081,2.940059568,11,0,9,0,151
7242,3789,1,1,124,1,1,1621,4.467612585,2.337446021,0.000616903,0.000616903,0.07649599,3789.0,14,0,20,0,49
30242,13368,596,35710,262,0,1,4142,7.301303718,3.227426364,0.14389184,8.621438917999999,0.063254466,22.4295302,10,3,13,0,125
23263,5080,1212,18150,98,0,0,4428,5.253613369,1.147244806,0.273712737,4.098915989,0.022131888,4.191419142,8,0,13,0,160
4671,3020,790,1707,18,0,0,4221,1.106609808,0.715470268,0.187159441,0.404406539,0.004264392,3.82278481,15,0,16,0,149
118184,43547,1990,66444,995,0,1,3593,32.8928472,12.11995547,0.553854718,18.49262455,0.276927359,21.88291457,11,0,12,0,146
30813,53,10,12,5,1,1,1966,15.67293998,0.026958291,0.00508647,0.006103764,0.002543235,5.3,12,0,12,0,22
7454,17,1,0,1,1,1,834,8.93764988,0.020383693,0.001199041,0.0,0.001199041,17.0,9,0,19,0,108
157224,93947,2806,1810,2578,0,0,4065,38.67749077,23.11119311,0.690282903,0.4452644529999999,0.634194342,33.48075552,9,0,16,0,127
1297,497,155,203,11,0,1,2742,0.4730124,0.1812545589999999,0.056528082,0.074033552,0.00401167,3.206451613,12,0,13,0,150
2680,1649,656,3231,50,0,1,2992,0.895721925,0.551136364,0.219251337,1.079879679,0.01671123,2.513719512,10,0,11,0,142
30866,38908,2352,150012,358,0,1,3217,9.594653404,12.09449798,0.731115947,46.63102269,0.111283805,16.54251701,11,0,12,0,100
42198,61703,941,2225,2171,0,1,4278,9.863955119,14.42332866,0.2199625989999999,0.5201028520000001,0.507480131,65.5717322,13,0,14,0,76
31785,116224,464,50417,497,0,1,4021,7.904750062000001,28.90425267,0.115394181,12.53842328,0.123601094,250.4827586,15,0,13,0,127
10722,6443,1124,2281,55,0,1,4414,2.429089261,1.459673765,0.254644314,0.516764839,0.012460353,5.732206406,12,0,13,0,149
30426,150381,224,11834,1246,1,1,4247,7.1641158460000005,35.40875912,0.052743113,2.786437485,0.293383565,671.34375,11,0,12,0,127
5820,5131,2842,3481,153,0,1,3370,1.7270029669999998,1.522551929,0.843323442,1.032937685,0.0454005929999999,1.805418719,13,0,12,0,154
1405,256,0,0,19,1,1,1074,1.308193669,0.238361266,0.0,0.0,0.017690875,23524.0,13,0,15,0,121
2353,940,2370,2022,16,0,0,3835,0.6135593220000001,0.245110821,0.617992177,0.527249022,0.004172099,0.396624473,12,0,17,0,98
16411,28742,2779,6258,515,0,1,4282,3.832554881,6.712283979,0.648995796,1.4614666040000002,0.120270901,10.34256927,13,0,26,0,98
39854,62656,6280,6447,1948,0,1,4527,8.803622707999999,13.84051248,1.3872321630000002,1.424121935,0.430307047,9.977070064,12,0,13,0,48
34918,19311,1472,0,675,0,1,4451,7.844978656,4.3385756010000005,0.3307122,0.0,0.151651314,13.11888587,14,0,15,0,147
12994,33356,239,12999,281,0,1,4029,3.225117895,8.278977414,0.059319931,3.226358898,0.069744353,139.5648536,12,0,13,0,27
18287,6064,696,5800,154,1,1,3770,4.85066313,1.608488064,0.184615385,1.5384615380000002,0.040848806,8.712643678,13,1,13,0,108
7872,5983,462,1857,167,1,1,4281,1.838822705,1.397570661,0.107918711,0.433777155,0.039009577,12.95021645,10,0,11,0,140
15764,37820,773,27783,170,0,1,3409,4.624229979,11.09416251,0.226752713,8.149897331,0.049867996,48.92626132,15,0,20,0,71
4534,6584,505,3846,224,0,1,3665,1.237107776,1.796452933,0.137789905,1.049386085,0.06111869,13.03762376,11,0,14,0,133
6964,93465,6,1466,593,1,1,2199,3.166894043,42.50341064,0.0027285129999999,0.666666667,0.269668031,15577.5,12,0,19,0,40
23777,15857,4138,51374,305,0,1,3731,6.3728223,4.250067006,1.109086036,13.76949879,0.0817475209999999,3.832044466,9,0,11,0,15
48516,52451,6602,6754,1571,0,1,4866,9.970406905,10.77907933,1.3567612,1.387998356,0.322852446,7.944713723,6,0,11,0,61
4374,71328,1217,6998,342,0,1,3067,1.4261493319999998,23.25660254,0.396804695,2.28170851,0.111509619,58.60969597,14,0,16,0,0
4187,382,1,0,29,1,1,1722,2.431475029,0.221835075,0.00058072,0.0,0.016840883,382.0,15,0,10,0,71
109793,152974,7822,13339,886,0,1,4409,24.9020186,34.6958494,1.774098435,3.025402586,0.2009525969999999,19.55689082,9,0,10,0,133
13410,5087,933,4363,69,0,0,2404,5.578202995,2.116056572,0.388103161,1.814891847,0.028702163,5.452304394,12,2,13,0,82
494323,2444980,301,540,2300,0,1,4309,114.71872820000002,567.4123927,0.069853794,0.1253191,0.533766535,8122.857143000001,10,2,10,2,137
9248,439904,140,7861,2242,1,1,4306,2.147700882,102.160706,0.0325127729999999,1.825592197,0.520668834,3142.171429,15,3,13,0,0
23872,24,0,2,1,1,1,946,25.2346723,0.0253699789999999,0.0,0.002114165,0.001057082,23524.0,15,2,19,4,60
20119,11202,1157,12588,118,0,1,2811,7.157239417,3.985058698,0.411597296,4.478121665,0.041977944,9.681936041,14,0,13,0,94
5011,1829,1,0,120,1,1,1937,2.586990191,0.944243676,0.000516262,0.0,0.0619514709999999,1829.0,12,0,12,0,63
6060,99,86,27,7,0,0,811,7.472256473,0.1220715169999999,0.106041924,0.033292232,0.008631319,1.151162791,14,0,10,0,157
21565,2475,539,507,303,0,1,4746,4.54382638,0.521491783,0.1135693219999999,0.106826802,0.063843236,4.591836735,7,0,12,0,158
53225,30,2,1,11,0,0,1792,29.70145089,0.016741071,0.001116071,0.000558036,0.006138393,15.0,13,0,19,0,116
7876,6583,2483,3813,504,0,0,4779,1.648043524,1.377484829,0.519564763,0.797865662,0.105461394,2.651228353,4,0,24,0,134
9072,11197,521,912,162,0,0,4032,2.25,2.77703373,0.12921627,0.226190476,0.040178571,21.49136276,9,0,3,0,77
36080,23288,2720,10685,241,0,1,4158,8.677248677,5.6007696010000005,0.654160654,2.56974507,0.0579605579999999,8.561764706,9,0,15,0,159
2583,16847,289,173,494,0,1,4201,0.614853606,4.010235658,0.068793144,0.041180671,0.11759105,58.29411765,11,0,13,0,134
11521,5353,1291,2590,208,0,0,4152,2.774807322,1.289258189,0.310934489,0.623795761,0.050096339,4.146398141000001,10,0,18,0,170
32151,21566,409,393,323,0,1,3823,8.409887523,5.64111954,0.106984044,0.102798849,0.084488622,52.72860636,11,2,11,0,15
10709,29280,1467,23619,311,1,1,3989,2.68463274,7.34018551,0.367761344,5.92103284,0.077964402,19.9591002,13,0,13,0,131
424,37,61,14,6,0,0,3432,0.123543124,0.010780886,0.017773893,0.004079254,0.001748252,0.606557377,10,0,10,0,88
8162,9809,1567,3329,447,0,1,4374,1.86602652,2.24256973,0.358253315,0.761088249,0.102194787,6.259731972000001,6,0,19,0,156
9505,8554,562,11249,169,0,1,4421,2.149966071,1.934856367,0.127120561,2.544446958,0.038226646,15.22064057,12,0,17,1,145
18221,11627,1139,478,122,0,1,3374,5.400414938,3.4460580910000003,0.337581506,0.141671606,0.036158862,10.20807726,9,0,20,0,73
13979,8022,3641,4314,102,1,1,3475,4.022733813,2.308489209,1.047769784,1.241438849,0.0293525179999999,2.203240868,14,0,15,0,151
5521,81,42,14,1,1,1,4345,1.270655926,0.018642117,0.009666283,0.003222094,0.00023015,1.928571429,14,0,10,0,134
39712,100257,820,214,1029,0,1,4428,8.968383017,22.64159892,0.185185185,0.048328817,0.232384824,122.2646341,13,0,14,0,119
5238,6986,1267,1740,225,0,1,4046,1.294611962,1.726643599,0.313148789,0.430054375,0.055610479,5.513812155,14,0,20,0,118
48533,4217,593,7339,83,0,1,4242,11.44106554,0.994106554,0.139792551,1.730080151,0.019566242,7.1112984820000005,13,0,13,0,147
30520,20524,4221,23,978,0,0,4674,6.5297389820000005,4.391099700000001,0.903080873,0.004920839,0.209242619,4.862354892,14,0,20,0,66
5938,920,3,0,57,0,0,1782,3.332210999,0.51627385,0.001683502,0.0,0.031986532,306.6666667,11,0,12,0,128
54259,32176,57,2639,952,0,1,4850,11.18742268,6.634226804,0.011752577,0.544123711,0.19628866,564.4912281000001,15,0,16,0,160
15551,15655,4079,2372,400,0,0,4383,3.548026466,3.5717545060000004,0.930641113,0.5411818389999999,0.091261693,3.837950478,11,0,12,0,58
14186,2534,2475,2635,122,0,0,4410,3.216780045,0.574603175,0.56122449,0.597505669,0.027664399,1.023838384,12,0,13,0,67
6416,27988,1035,4442,173,0,1,3736,1.717344754,7.49143469,0.277034261,1.188972163,0.04630621,27.04154589,14,0,14,0,158
8555,315,1,186,13,0,0,1388,6.163544669,0.226945245,0.000720461,0.134005764,0.009365994,315.0,12,0,12,0,148
12828,6129,749,2012,193,1,1,3691,3.475480899,1.6605256030000002,0.202926036,0.545109726,0.052289352,8.182910547,8,0,9,0,155
389,17,0,1,0,1,1,830,0.468674699,0.020481928,0.0,0.001204819,0.0,23524.0,12,0,26,0,158
7866,702,1,0,75,0,0,1661,4.735701385,0.422636966,0.000602047,0.0,0.045153522,702.0,9,0,14,0,101
32320,100455,757,29353,1197,0,1,4368,7.399267399,22.99793956,0.173305861,6.720009158,0.274038462,132.7014531,8,0,8,0,138
71229,10828,4652,36760,373,0,1,4731,15.05580216,2.288733883,0.983301628,7.770027477999999,0.078841683,2.327601032,7,0,14,0,153
14021,538337,471,29347,1050,1,1,2501,5.6061575370000005,215.2487005,0.18832467,11.73410636,0.419832067,1142.96603,9,0,1,0,109
12271,3561,1235,2112,79,0,1,2717,4.516378358,1.310636732,0.454545455,0.777327935,0.029076187,2.88340081,9,0,25,0,100
54360,11400,641,55932,167,0,1,4098,13.26500732,2.781844802,0.156417765,13.64860908,0.040751586,17.78471139,8,0,11,0,158
5323,12069,467,3024,151,0,1,4151,1.282341604,2.9074921710000003,0.112503011,0.728499157,0.036376777,25.84368308,15,0,12,0,136
3258,8285,88,2516,33,0,0,2196,1.483606557,3.77276867,0.04007286,1.14571949,0.015027322,94.14772727,15,0,16,0,152
7831,4503,3180,1533,132,0,0,3183,2.460257619,1.41470311,0.999057493,0.481621112,0.041470311,1.416037736,11,0,12,0,153
17998,12459,1324,2951,237,0,1,3799,4.737562516000001,3.279547249,0.348512767,0.776783364,0.062384838,9.410120846,11,0,12,0,88
200,13428,311,5577,391,0,1,3750,0.053333333,3.5808,0.082933333,1.4872,0.104266667,43.17684887,12,0,10,0,8
23969,587,1,1,37,1,1,1829,13.1049754,0.320940405,0.000546747,0.000546747,0.020229634,587.0,13,0,20,0,69
2778,294,2,0,7,1,1,1491,1.863179074,0.1971830989999999,0.001341382,0.0,0.004694836,147.0,9,0,18,0,113
6281,23898,457,14326,296,1,1,2678,2.34540702,8.923823749,0.170649739,5.3495145630000005,0.110530246,52.29321663,14,0,14,0,94
12023,236787,478,1548,854,0,1,4134,2.908321239,57.27793904,0.1156265119999999,0.3744557329999999,0.2065795839999999,495.3702929,10,0,11,0,118
35382,37,3,0,1,1,1,1448,24.43508287,0.025552486,0.002071823,0.0,0.000690608,12.33333333,14,0,14,0,21
68701,53907,3649,29247,1704,0,1,3784,18.15565539,14.24603594,0.964323467,7.729122622,0.450317125,14.77308852,9,0,14,0,137
8385,16108,2061,1550,399,0,0,4313,1.944122421,3.734755391,0.47785764,0.3593786229999999,0.092511013,7.815623484,9,0,20,0,159
1843,60,2,0,2,1,1,1139,1.61808604,0.0526777879999999,0.001755926,0.0,0.001755926,30.0,8,1,7,0,27
30548,3146,675,2867,139,0,1,4320,7.071296296,0.7282407409999999,0.15625,0.663657407,0.032175926,4.660740741000001,6,0,22,0,92
42282,7608,683,53483,262,0,1,4210,10.0432304,1.807125891,0.162232779,12.70380048,0.062232779,11.13909224,10,0,11,0,157
